time,flux,flux_error,wavelength,band
2455668.628017,0.04129096999275868,0.003633157791843153,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455668.630262,0.041739869344210784,0.0036726560689911,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455668.632502,0.0400423064733528,0.003523288936843734,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455668.634742,0.04327639591442178,0.003807853752211308,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455668.636983,0.042677511229256414,0.0037551583914410074,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455669.622019,0.04083561355863591,0.003593091361410804,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455669.626914,0.042409493461831343,0.0037315757330475727,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455669.631735,0.04322898964848739,0.003803682514662471,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455670.622676,0.042688125557908595,0.0037560923373099134,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455671.623156,0.0404985137405566,0.0035634302313647306,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455671.627997,0.042371621612393405,0.0037282434208034893,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455672.623723,0.043175669961498464,0.0037989909601585095,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455860.98426,0.05748136666575848,0.0050577372055952766,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455860.997294,0.05882515569105238,0.0051759760740136265,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455861.981758,0.059510155528544495,0.005236248634755896,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455861.994746,0.057525855401279226,0.005061651732091864,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455862.978497,0.05914024036218876,0.005203700109758736,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455862.991484,0.05805653140436337,0.005108345468177199,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455863.004474,0.05836911187578187,0.005135849161491047,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455863.976624,0.05786648268046546,0.005091623240479941,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455863.989618,0.059308792937043234,0.005218530909344581,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455864.002615,0.059896726153098837,0.005270262659540095,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455864.971927,0.06172471385366201,0.005431105762980368,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455864.984967,0.06075346959558449,0.005345646795931735,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455864.998007,0.06130657939138673,0.0053943144626083985,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455865.971048,0.05930278444554963,0.005218002227221322,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455865.984075,0.06029580327182299,0.005305377120248895,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455865.997112,0.06117571941643688,0.005382800203250655,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455866.966251,0.06417222318781299,0.00564646005496089,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455866.979229,0.06281669533733428,0.00552718829716758,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455866.992208,0.061153185599641016,0.005380817471624679,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455867.960917,0.06142131147123363,0.005404409642013078,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455867.973904,0.06078369335820497,0.005348306159436218,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455867.986881,0.06168663572693437,0.005427755300570704,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455868.958604,0.061203898364297626,0.005385279645220756,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455868.971649,0.0619399834936365,0.005450047157913879,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455868.984672,0.06051779352442726,0.005324909856246714,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455868.997705,0.06013164506068629,0.005290932977038141,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455869.95963,0.061853899630646386,0.005442472711064379,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455869.972601,0.06152379059195484,0.005413426693828882,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455869.985576,0.06039696079895079,0.005314277886153702,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455874.943768,0.06533939145092728,0.005749158210762736,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455874.954542,0.06261683111969688,0.005509602412414877,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455874.965319,0.06469982191538226,0.0056928830241566,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455874.995233,0.0632637724120481,0.005566526233714864,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455875.003598,0.06297600186633152,0.005541205544939171,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455875.011965,0.06376628050652794,0.005610741499165007,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455875.952174,0.06705807547427277,0.005900383775389314,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455875.994322,0.06526360887997348,0.005742490165953061,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455876.000408,0.067037696857287,0.005898590677985649,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455876.006477,0.06468492594586381,0.005691572340301691,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455888.907083,0.07123133523381821,0.006267585398781475,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455888.920055,0.06913390448527613,0.006083034227708152,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455888.933042,0.06718975930092812,0.00591197052476712,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455888.962727,0.06949524419244303,0.0061148282052491485,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455888.971049,0.06722999597993912,0.0059155109163804035,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455888.98172,0.06777836453675892,0.00596376140541859,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455888.994665,0.06777399484497193,0.005963376919905979,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455889.007613,0.06755026938392755,0.0059436915043739715,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455889.02055,0.06813450189158618,0.005995097632343846,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455889.031238,0.06917849113217722,0.006086957369344914,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455889.903692,0.06908234722937658,0.006078497748036438,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455889.916664,0.06737752987530346,0.005928492300000065,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455889.961686,0.06748000176645379,0.0059375087156919954,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455889.970006,0.06490035693092491,0.005710527931853947,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455892.892472,0.06929263638266402,0.006097000914126756,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455892.905444,0.07030384622062065,0.006185976419003606,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455892.918414,0.07036927640660194,0.006191733566148887,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455892.952701,0.06987649059284796,0.0061483737560193595,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455892.961024,0.06890188212826744,0.006062618775264293,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455892.971712,0.06827647408199332,0.006007589646212574,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455892.984654,0.0699260643117185,0.006152735705932784,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455892.997611,0.06845719265493609,0.006023490921758606,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455893.010554,0.07017122937586653,0.006174307574146424,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455893.023498,0.06878014472027574,0.0060519072029161175,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455893.894297,0.06971642123319255,0.006134289387418443,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455893.907268,0.06973568725384113,0.006135984588404263,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455893.920254,0.06939802088556972,0.006106273608082324,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455893.949917,0.06811442350807954,0.0059933309522320075,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455893.95824,0.07014150583116623,0.006171692224396877,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455893.968924,0.06865293131304037,0.006040713801990802,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455893.981867,0.06903782254876265,0.0060745800587612715,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455893.994813,0.0680241439781237,0.00598538733216785,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455894.007738,0.07062054832774024,0.0062138427715832745,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455894.020674,0.06957017331520138,0.006121421155868454,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455894.887423,0.0709386771025323,0.00624183465545396,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455894.900433,0.06919888317550395,0.00608875164812105,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455894.947868,0.06883654831509302,0.006056870107881399,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455894.956219,0.07303097273948529,0.006425933992368746,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455895.887723,0.0730403903082781,0.0064267626363421326,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455895.90075,0.07115723847207314,0.006261065686909081,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455895.913773,0.0716346404292264,0.006303071884408843,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455895.943573,0.06982695201900707,0.006144014898487594,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455895.951924,0.07097069942665392,0.006244652272875294,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455895.962659,0.0705003195183821,0.006203263939562614,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455895.975647,0.07102235769764452,0.006249197640780082,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455895.988646,0.06849503395262584,0.006026820545780009,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455896.001637,0.07144948211997433,0.006286779960191474,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455896.014639,0.07092430443277399,0.006240570016305712,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455896.885438,0.07202165307567301,0.006337124802328328,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455896.898628,0.06835953270431427,0.006014897904674849,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455896.911718,0.07071362242533161,0.006222032283308044,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455896.941629,0.07211524533008011,0.006345359906236397,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455896.950023,0.07177134504435813,0.006315100408750457,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455896.960803,0.06957914460325282,0.006122210531973996,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455896.973861,0.07003499230771483,0.006162320188871144,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455896.986914,0.06977037950881482,0.006139037130800248,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455896.999969,0.06984174557575935,0.006145316571129168,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455897.01303,0.06935584786501744,0.006102562839402103,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455903.942923,0.0723201112071946,0.006363385882808316,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455903.953733,0.07082247263734402,0.006231609922098948,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455903.971542,0.07082638653996197,0.006231954303105144,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455903.982269,0.07196661656797415,0.006332282186211124,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455903.993008,0.06853415860219667,0.006030263090856241,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455904.858509,0.07035501910138803,0.006190479077830068,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455904.865707,0.0735168829863114,0.006468688827135338,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455904.872887,0.07106030795837995,0.0062525368523684175,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455904.880069,0.07003950777609454,0.0061627175011437895,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455904.887269,0.07144487575011975,0.0062863746495743535,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455904.914933,0.07080421061802562,0.006230003062347456,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455904.921008,0.06970293818581014,0.0061331030253963395,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455904.927075,0.06941080565092402,0.006107398528854879,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455904.935509,0.07135149633688317,0.00627815827338223,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455904.946205,0.07206080100379887,0.006340569395665078,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455904.956915,0.06891521022268687,0.006063791503105245,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455904.967613,0.07102235769764452,0.006249197640780082,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455904.978314,0.06976845170861888,0.006138867505279119,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455904.986642,0.07077552267268392,0.006227478834116236,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455905.960998,0.0740844541352561,0.006518628936136785,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455905.965826,0.06907789346942857,0.006078105865436902,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455905.97067,0.07148897747492278,0.006290255123322729,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455905.97551,0.06824503884249551,0.0060048236858745154,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455905.980359,0.0725262270579771,0.00638152184351411,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455905.985202,0.07117886937791518,0.0062629689721580934,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455906.938601,0.07411857914416967,0.006521631567028061,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455920.820229,0.07191095978984402,0.006327384993019299,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455920.833245,0.07224355108358306,0.006356649421792929,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455920.867692,0.0709837739167852,0.006245802686287796,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455920.876035,0.07119591654093688,0.006264468937723736,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455920.884385,0.07057763238002235,0.006210066633365331,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455920.895113,0.07020161209414165,0.006176980924025538,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455920.908102,0.07152849466184263,0.006293732207430822,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455920.921105,0.06997696221196033,0.006157214169453609,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455920.934111,0.07131207693583066,0.006274689793370526,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455920.947122,0.06913645151936024,0.006083258339099344,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455922.815292,0.0720535006240676,0.00633992704138014,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455922.828335,0.0737698814073135,0.006490949945843593,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455922.865452,0.0718560078702047,0.006322549819734453,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455922.873876,0.0740312504914365,0.00651394759217389,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455922.885338,0.0730027273180881,0.006423448701447968,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455922.898959,0.07197854862364371,0.006333332077774247,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455922.912806,0.07333023643737102,0.006452265953956958,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455922.925733,0.07204221967373478,0.006338934440029088,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455922.938648,0.07132915600173259,0.006276192566043822,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455923.81216,0.07417321185647725,0.006526438653527715,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455923.861985,0.06770037671286833,0.005956899322253997,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455923.870458,0.07291469865882322,0.006415703133606627,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455923.881382,0.0688073901224966,0.006054304502988941,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455923.892343,0.0735778486473576,0.006474053144478905,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455923.905724,0.06889490177422294,0.00606200457977092,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455923.919134,0.07474240795575944,0.006576521740545445,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455923.932847,0.0708087756813413,0.006230404738436889,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455924.805345,0.07440242406441779,0.006546606843313782,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455952.735606,0.07967151677591415,0.007010229888354241,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455952.748647,0.07985444310012191,0.00702632542208099,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455952.761696,0.07983238155014306,0.007024384244815844,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455952.774732,0.07865730916463838,0.006920990611919238,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455952.780549,0.07872616303927177,0.0069270490065553225,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455952.786324,0.07828797960663762,0.006888493614109698,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455952.79464,0.07764957540085106,0.006832320963890881,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455952.805411,0.07813598391113685,0.006875119640441071,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455952.81849,0.07754094424794966,0.006822762599927287,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455952.831551,0.07597786494686909,0.0066852285642050565,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455952.844585,0.07706107893380137,0.006780539653713167,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455952.857542,0.07761596926128803,0.006829363987878242,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455953.730979,0.08048206024677154,0.00708154892802053,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455953.744007,0.0819949462070513,0.0072146664938157745,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455953.757027,0.08193606165476665,0.007209485291485344,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455953.770056,0.08111610435953172,0.007137337937313625,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455953.775857,0.08050726727711237,0.00708376687346255,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455953.78167,0.07909027494228157,0.006959086907281678,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455953.79002,0.07870731283267855,0.006925390392699218,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455953.800756,0.07937122538601432,0.006983807501008308,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455953.813748,0.07989932038833304,0.00703027413700267,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455953.826753,0.07781065752990814,0.006846494445221377,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455953.839756,0.07771182091084075,0.006837797894068738,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455953.852762,0.0780827472887849,0.0068704353947247965,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455955.716726,0.08021269078882272,0.00705784733551246,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455955.727446,0.07793402119329466,0.006857349110416737,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455955.738174,0.08190060035689088,0.007206365081649906,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455955.748895,0.08279556712629883,0.0072851124564944645,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455955.759616,0.08400692446917599,0.007391698772334281,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455955.767967,0.08094370611981595,0.0071221687609045155,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455955.773757,0.08042203999757021,0.0070762677966716555,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455955.782081,0.07933979706186822,0.006981042149146241,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455955.792782,0.07986915418704493,0.007027619838271509,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455955.803474,0.07877838717599238,0.006931644164510731,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455955.816426,0.07862326688564594,0.006917995260364281,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455955.829382,0.07790100943928624,0.006854444433890146,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455955.842328,0.07827716446964994,0.006887541999283901,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455956.714989,0.0809675662465001,0.007124268193424316,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455956.725701,0.08053322393729814,0.007086050778205419,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455956.736417,0.08519676122747263,0.007496391510000288,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455956.747148,0.08419127475246642,0.007407919599025506,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455956.757868,0.08278031702383772,0.007283770612779175,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455956.766227,0.08026885819473259,0.0070627894584140245,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455956.772016,0.07995674120663816,0.007035326546608834,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455956.780341,0.07912743453500592,0.00696235654865537,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455956.791032,0.07862833607839978,0.006918441294379835,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455956.801727,0.07832404085637056,0.006891666613205475,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455956.814693,0.07964803857876059,0.007008164061493262,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455956.827654,0.07716690558850146,0.006789851252234,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455956.840603,0.07957911137942998,0.007002099215078614,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455957.713588,0.07938950339030519,0.00698541576726411,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455957.720773,0.08214234279662724,0.0072276357960143625,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455957.727959,0.08168138353144619,0.007187076377179966,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455957.735151,0.08160919337009491,0.007180724425475905,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455957.768575,0.07879943168339529,0.006933495853053282,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455957.770801,0.07858344888406983,0.006914491707827074,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455957.773025,0.07991183166670575,0.007031374993885269,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455957.779082,0.08219001984060127,0.0072318308590956296,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455957.787508,0.07957251509650612,0.007001518813680772,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455957.795938,0.0790691527610556,0.006957228384284632,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455957.806633,0.07978827673346964,0.007020503499016387,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455957.817325,0.0789505364508003,0.006946791434706569,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455957.828022,0.07791679592448993,0.00685583347347274,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455957.838721,0.07829446940606644,0.006889064646114188,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455958.711123,0.08086174054874505,0.007114956679104273,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455958.718334,0.0804590842447579,0.007079527288888392,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455958.725548,0.08065867533773029,0.00709708914163107,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455958.73276,0.08340403949901815,0.007338651429845155,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455958.747198,0.08309044507632907,0.007311058519810075,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455958.754422,0.08286728024875105,0.0072914224339462015,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455958.75927,0.08343246698745033,0.007341152740691522,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455958.761506,0.07944363095570775,0.006990178406311589,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455958.763742,0.08043463312758442,0.007077375855611488,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455958.765977,0.07854292763751125,0.006910926277354132,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455958.768206,0.0783348624700178,0.006892618797907111,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455958.770435,0.07893599456393353,0.006945511906286982,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455958.776507,0.07965830943856692,0.0070090677858267135,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455958.784966,0.08057551412628908,0.007089771856438212,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455958.793424,0.08116393329838387,0.007141546365497723,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455958.804155,0.07940339748859433,0.006986638297310478,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2455958.814884,0.07871238744424952,0.006925836903511943,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
